0.958671105964916,0.0413288940350838
0.884773149562902,0.115226850437098
0.86971102046713,0.13028897953287
0.93141804978053,0.0685819502194704
0.96165099139964,0.0383490086003597
0.958476148263943,0.0415238517360574
0.960741504064634,0.0392584959353665
0.878128288438443,0.121871711561557
0.939630142285749,0.0603698577142509
0.897937255796146,0.102062744203854
0.959307947707584,0.0406920522924159
0.622370802770064,0.377629197229936
0.634485235809315,0.365514764190685
0.950446035211786,0.0495539647882142
0.961570205595192,0.0384297944048084
0.96019504429399,0.0398049557060098
0.946106236836382,0.0538937631636182
0.948543908177675,0.0514560918223249
0.960016825797372,0.0399831742026282
0.933185166296555,0.0668148337034445
0.956765066549598,0.0432349334504017
0.960844557605135,0.039155442394865
0.954403715601985,0.0455962843980151
0.94870637489737,0.0512936251026301
0.865985534040634,0.134014465959366
0.961048943103088,0.0389510568969118
0.943213946483968,0.0567860535160325
0.934907090457664,0.0650929095423359
0.943499289785731,0.0565007102142689
0.927386366174286,0.0726136338257135
0.961607706315733,0.0383922936842668
0.955253202951204,0.044746797048796
0.302083555102705,0.697916444897295
0.74044416406228,0.25955583593772
0.889754087370601,0.110245912629399
0.951420302522919,0.048579697477081
0.961320282770732,0.0386797172292682
0.927742723070438,0.0722572769295615
0.953053511540315,0.046946488459685
0.960620321664542,0.0393796783354575
0.947331247722972,0.0526687522770278
0.961405684114937,0.0385943158850633
0.847744487902002,0.152255512097998
0.95764259364859,0.0423574063514103
0.907079160625065,0.0929208393749349
0.958566809502616,0.0414331904973845
0.945149359248618,0.054850640751382
0.940585542039035,0.059414457960965
0.955149407362723,0.0448505926372772
0.47438686402899,0.52561313597101
0.892887974659722,0.107112025340278
0.83072996034339,0.16927003965661
0.499481708746155,0.500518291253845
0.928408715140731,0.0715912848592694
0.85876332556196,0.14123667443804
0.960161745893204,0.0398382541067958
0.961607557580596,0.038392442419404
0.911137944865949,0.0888620551340514
0.96105641239391,0.0389435876060898
0.957442511552178,0.042557488447822
0.960637153848828,0.0393628461511719
0.846635123041451,0.153364876958549
0.961302111382601,0.0386978886173989
0.960790387894005,0.0392096121059949
0.942968397583957,0.0570316024160427
0.961286241359974,0.0387137586400265
0.916136831402887,0.0838631685971126
0.955663237644808,0.0443367623551925
0.789882964605372,0.210117035394628
0.89944878486404,0.10055121513596
0.960459047632732,0.0395409523672684
0.892387920203357,0.107612079796643
0.869464886151236,0.130535113848764
0.875028089348163,0.124971910651837
0.937895564100976,0.0621044358990237
0.958349003769106,0.0416509962308939
0.948540752996007,0.0514592470039927
0.691245519030468,0.308754480969532
0.930171951337838,0.069828048662162
0.953712246052431,0.0462877539475693
0.961477645186421,0.0385223548135794
0.960363200461856,0.0396367995381441
0.959869803881428,0.0401301961185719
0.8949981909287,0.1050018090713
0.932648182758269,0.0673518172417309
0.813660874228058,0.186339125771942
0.949004431001147,0.0509955689988528
